doplywy dekadowe do zb. Goczalkowice 1901-1990
1901
     1.355     3.328     3.210     2.771     2.995     2.775    15.820    25.790
    10.108     4.117     5.568     3.354     1.039     0.988     1.424     3.165
     7.528    12.980     1.345     1.674     3.397     1.952     1.150     1.000
     1.900     2.010     2.540     3.919
1965
     0.600     2.100    21.460     7.100     6.403     6.644     4.424     7.082
     4.881     9.252     2.976     3.461     4.180    21.526    16.055     8.686
     8.676    13.150    12.397    16.040    12.227    13.040    21.680    12.200
     6.036     7.342     6.365     3.248     2.883     6.321     4.940     3.113
     5.284     3.539     2.640     2.350
1966
     2.500     2.308     2.643     2.460     2.862     8.306     3.674     2.758
     3.106    17.382    18.430    15.300    12.045     9.151     7.014     8.346
    10.420    10.338     3.491     2.784    13.457    18.360     4.053    12.885
    22.210    15.580    50.118    11.452     3.290     5.105     3.814     2.252
     2.000     2.028     2.320     4.799
1967
     2.381     2.472    10.450    11.050     7.339     9.668     6.033     4.170
     7.755    23.640     4.460     7.253    19.750    12.229    11.673    10.317
    13.184    10.188     7.006     3.544     9.700    12.220    12.668     3.675
     2.244     5.012     3.205     3.212     2.409     1.303     1.815     8.680
     2.900     3.152     3.750     2.231
1968
     2.000     2.000     2.000     2.390     4.726    16.200     4.471     9.524
     7.992     8.968     6.309     5.528     6.280     6.274    10.840    13.043
     6.402     6.255     5.173     2.774     2.883    21.916    19.392     5.945
     2.924     4.754    40.494    22.760     5.423     9.885     6.710     5.243
     6.456     7.742     8.710     4.899
1969
     2.759     2.326     2.757     4.815     2.257     2.113     1.876     2.130
     2.676     3.944     1.758    15.596     4.185     7.958     5.823     9.118
     7.146     4.576     3.365     2.132     1.635     1.516     3.300    13.800
    16.820    11.204     1.924     1.000    10.520    13.204     3.571     1.759
     1.472     1.647     1.605     1.399
1970
     1.878     3.454     3.364     3.710     1.891     1.500     5.715     6.184
     3.676     3.528     3.124     1.120     1.590     9.328    17.000    21.720
    12.580    10.730     4.899     3.592     1.913     8.100    10.034     1.680
     1.108    38.260    32.183     7.386    15.550    14.662     2.870     2.798
     2.042    10.823     4.285    12.535
1971
    10.164     5.354     6.433     6.000     4.778     2.202     2.645     4.122
    13.463     6.370     6.721     8.649     3.355    15.908    22.745     8.858
     4.598     6.843     9.122     4.256     2.571     3.030     3.430     9.065
    35.807     3.598     1.702     2.002     1.339     1.055     2.696     4.840
     3.630     3.628     4.215     3.366
1972
     3.182     4.222     8.945    20.400    22.520    14.532    12.209     2.054
     1.019     2.084     5.411     7.258     4.640     1.578     1.999     3.644
    13.062    18.920     7.073     9.988     5.579     2.700     2.311    10.335
    12.304     5.028    10.762    13.588     3.174    72.495     3.059     1.612
     9.504     7.858     4.070     3.767
1973
     2.529     2.798     4.853    10.365     5.974     1.481     1.506     1.116
     1.648     5.694    10.870    14.982    10.935     8.801    21.036    14.763
     9.178     8.592     7.084     2.090     1.557     2.232     1.484     4.645
     3.028     1.172     5.089     6.370     1.761     1.245     1.129     1.101
     2.058     1.668     1.070     1.106
1974
     1.087     1.632     1.144     2.075     3.774    10.505     3.944    16.440
    16.301     7.880     8.712     6.953     2.715     2.582     2.502     1.886
     1.000     2.799     8.342     9.572    18.724    13.820    34.420    12.450
     9.308    18.260    12.519     3.254     2.472     3.224     2.761     2.374
     8.888    18.520    24.150    25.700
1975
     9.467     8.574     9.463    14.450    10.993    12.007    15.938     8.540
     5.348     3.286     2.559     1.860     3.285     9.176    14.622    15.590
    18.500    11.291     4.344     2.972     3.386     7.798     8.574    17.600
    12.447    12.822    40.191    17.140     6.191     3.179     4.399     2.368
     1.312     3.783    13.080     8.775
1976
     2.700     2.516     2.925     3.210     2.871     5.976    11.389    21.260
     9.418     2.826     2.116     3.459     5.070     2.985     6.342    19.051
     6.454     7.374     2.515     4.110    22.428    13.062     4.430     1.930
     0.886     1.102     1.850     5.326     3.703     1.636     1.203     7.568
    11.302     3.470     2.785     2.452
1977
     1.829    10.232     9.173    11.350     7.135     6.206     4.171     4.058
    10.989    10.786    14.590    39.956    24.800    15.361     9.296    14.820
    17.060    10.930     6.585     3.832     2.050     1.228     0.742     2.035
     2.882    13.260    10.538    32.168     8.465    24.613     4.755    13.770
    19.540     5.543     2.715     2.263
1978
     4.870     6.686     5.445     3.645     3.964     8.049     6.521     3.656
     2.469     1.654     1.374     5.269    12.200     7.595     4.506     5.524
